zcr,rms,centroid,bandwidth,rolloff,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,mfcc_11_mean,mfcc_11_var,mfcc_12_mean,mfcc_12_var,mfcc_13_mean,mfcc_13_var,label
0.05871157192575406,0.09347894,1490.683575771141,1910.490628858794,3095.0940196309457,-202.88805,4657.728,132.37215,1036.3481,12.017288,805.33105,43.74681,317.36148,-10.21527,344.28973,17.121578,208.75691,-13.547268,178.87813,15.044365,127.9041,-16.248144,137.12375,9.423358,112.94325,-11.636699,132.07477,7.0480866,78.880226,-4.321257,99.26024,hiphop
0.11074241408062645,0.20822197,2774.785858823798,2712.4689217879163,5968.685821037558,-68.91118,3307.9827,62.395336,706.3343,24.27625,689.5119,53.779545,388.84113,-1.9351077,240.55405,12.820085,106.84917,-4.3558745,113.94944,12.355393,73.34202,-0.21981904,99.905396,9.055807,71.136024,-0.97975236,64.57919,3.9336565,64.12993,1.9129128,73.159805,hiphop
0.147308750845901,0.12520437,2668.0004395576575,2351.252049555612,5475.470551315981,-80.93423,4878.1924,84.78053,750.6251,-31.534628,548.8253,33.90174,407.25803,-19.836761,158.76448,23.553936,135.6787,-22.136858,93.60942,20.0265,96.7991,-16.76481,93.49321,19.219479,55.83447,-13.098828,75.08731,11.502166,52.459217,-10.718428,74.16829,hiphop
0.05418184756863882,0.11072535,1929.8045739109696,2249.52935658393,4412.4081215559745,-169.90744,2852.2478,98.04431,695.9876,-11.313632,405.7386,38.255463,262.221,5.0813518,306.39316,25.405144,222.25566,-11.835303,178.49359,25.126324,104.14073,-5.5434,146.81688,19.20919,91.225746,-2.9169092,95.30048,18.207973,83.10674,6.095455,88.6225,hiphop
0.07863669458139985,0.2638739,2047.1754195666026,2269.4488308988634,4553.073396262326,-58.496304,3683.1018,103.04963,634.4366,-7.211679,727.5377,44.861687,418.695,-8.600805,286.6041,12.351103,180.54951,-13.74184,207.0623,19.971472,127.03025,-13.119665,153.67853,17.136522,95.90556,-3.943918,106.011604,15.57406,85.934944,-0.45318213,70.86049,hiphop
0.11156375769412878,0.18449508,2693.217660121341,2937.7648619296024,5976.55684037642,-120.94079,8754.53,77.27129,1484.7535,29.06561,1168.4468,10.437188,505.79456,3.5667598,316.78668,5.368397,353.7508,5.198556,271.73538,-0.8017177,225.22986,1.3497726,191.15416,2.302974,164.02231,3.0739124,117.6813,1.1976856,120.76013,-0.6719622,70.007385,hiphop
0.051527455529775716,0.2527779,1821.46331961173,2522.0395257494642,4003.2772621809745,-118.05631,4447.2173,102.20693,1231.4054,20.7631,553.9821,36.992615,281.61676,24.37598,253.27272,7.826652,212.87447,15.94008,107.82461,-1.5931469,140.85231,6.7580748,95.180855,-0.77758014,84.01972,8.574868,71.51979,1.4911984,68.21172,-4.211417,75.495804,hiphop
0.10443931868716164,0.10914599,2272.5405031296214,2327.1482067943803,4964.2193504386605,-109.51281,944.84076,97.39123,246.9389,-20.617916,224.00877,37.37557,129.10046,-3.1134114,123.24915,28.608013,78.604225,-14.166999,129.6026,23.848665,73.423676,-8.735607,78.84468,19.896887,60.107174,-11.290992,58.902756,17.93245,50.940502,-3.4741378,49.910137,hiphop
0.09950325973994587,0.24395056,2500.467553526264,2578.186263714857,5294.528361097013,-78.70536,4961.6665,73.10555,1524.9667,21.826069,977.067,49.19616,346.5834,3.1053557,261.6842,18.316319,106.55687,1.8645647,107.65722,8.39885,70.748856,1.4265052,69.92492,4.221521,80.21824,-1.3166568,50.85317,1.2564663,56.329346,-3.0075817,52.001472,hiphop
0.17704972387374324,0.14181587,3070.837758466109,2349.664526925648,5754.494566596578,-111.1565,6996.4155,55.170082,1338.6517,-18.427658,1237.7947,47.191257,654.3735,-24.79131,556.8833,22.537811,333.20453,-21.141804,336.73013,12.53944,176.13159,-15.8703985,158.86858,16.290926,113.05189,-12.5663395,112.11838,9.6244955,89.24588,-12.129928,83.77958,hiphop
0.11971916086620263,0.24181972,2405.8304964260956,2268.6671782842473,4987.576131090487,-27.65653,1445.6085,94.365486,651.2572,-20.578146,481.08054,49.886658,294.28552,-14.699279,250.78134,23.853004,150.36584,-17.633308,122.38828,24.027565,68.16385,-15.87746,68.14445,16.434723,63.947536,-10.632629,63.085598,13.892765,48.122074,-10.462795,54.438194,hiphop
0.09830917983855375,0.21565284,2200.1104645288874,2285.5671614469156,4792.170223227233,-94.945854,5016.401,94.214806,1622.3639,-2.5425847,660.1831,49.543236,290.772,-6.6089044,229.05951,33.220383,169.22412,-7.6315665,189.75616,20.948034,95.26172,-8.870918,115.30534,16.786118,98.70073,-5.258269,101.3895,10.763062,71.09332,-3.4743643,58.39013,hiphop
0.0956740471529389,0.22871886,2544.7011695771357,2747.9991393027904,5683.4499845925175,-66.12838,5505.3677,74.913,810.3806,20.638704,447.8081,39.30214,363.88608,8.165499,202.70473,15.136998,98.28888,-0.37553477,100.20782,5.5735135,83.653435,1.4621952,79.27955,-0.64992887,83.86357,-1.5591094,51.855255,1.4431081,42.7278,-2.4078414,38.0848,hiphop
0.13613681542440062,0.1303836,2677.746993460678,2414.5620817860026,5211.751264319895,-109.824425,4698.318,63.054924,870.1278,-13.828153,618.4717,43.019867,324.1552,6.1724052,221.37628,23.183786,141.53787,8.033161,168.20552,10.669685,123.964615,0.9683621,91.10567,5.3299994,91.95978,-1.8259578,78.665306,-1.4317563,68.825554,-1.8608029,53.47535,hiphop
0.12188535748106061,0.08996205,2967.147962166956,2556.787096748755,5804.4461891867895,-218.08336,26046.518,40.82961,1784.6635,-14.313484,871.3003,33.910255,464.71,12.158746,242.64716,13.611059,128.84193,5.877001,106.48158,7.524019,95.86993,5.3885098,78.50425,10.5634165,98.838875,4.7587986,86.07033,6.447479,83.128654,6.524984,92.62319,hiphop
0.12687080070572312,0.21794207,3053.843913876579,3025.0175849524644,6668.173522241154,-74.66587,3489.9094,58.725624,793.66144,9.914971,672.378,21.557991,293.45697,15.055375,271.89304,4.9287863,175.20535,2.2788138,193.05011,5.4631743,160.03436,3.118206,140.38313,0.5998957,106.71285,2.4616175,104.675606,4.2016363,111.87814,3.4685113,90.06437,hiphop
0.09770647537219644,0.28538305,2808.925771808596,2441.4166757299236,5528.454221650232,-81.23491,3658.2815,49.593636,915.0323,-14.547476,990.1282,57.964966,324.13086,6.819771,387.17426,27.149467,254.51474,-6.8581347,183.71547,31.304558,147.1069,-10.0857,138.8867,20.306627,88.901085,-2.5411077,112.80902,12.749882,78.37953,3.9834025,103.24207,hiphop
0.07014558560518175,0.16656049,2355.838782301562,2497.0585103955036,5177.219867042489,-101.071526,2874.4292,72.41138,441.43832,-2.3714325,494.2475,46.025475,221.64914,5.5287857,152.87537,24.215315,84.58179,3.5469203,84.00803,14.532065,68.52308,5.650925,84.14808,13.52277,95.3837,4.9679728,53.802288,9.913981,54.088573,2.9338574,50.709145,hiphop
0.1338294693783836,0.1851305,2436.5700963303734,2117.3243435959766,4774.86705381743,-51.30058,3248.361,91.117905,693.67944,-33.764687,546.1388,69.9305,251.97603,-12.937066,199.17204,23.175821,127.56602,-13.755631,158.76787,23.783098,71.746315,-14.731514,70.85378,10.696284,74.725555,-13.47249,52.82794,6.080382,51.853706,-14.71808,44.231033,hiphop
0.11083682267498067,0.110620566,2367.639173778173,2302.8831942477177,5016.46193218895,-121.9977,1853.7347,89.62222,399.054,-25.78171,345.63025,40.958427,239.28253,-4.2911835,183.19733,27.560095,141.1004,-15.568068,161.98505,22.402187,110.71069,-10.835224,77.310875,19.812077,93.81655,-8.643745,77.984314,19.082935,76.11775,-8.475936,61.90686,hiphop
0.10350008877840909,0.13083652,2457.2400884546137,2790.1561300248936,5319.8186146129265,-182.98642,10032.687,95.955444,2130.8738,43.948254,755.50397,13.522107,312.7367,5.9876814,243.80075,-3.0193436,241.90067,3.0836813,204.5716,-9.802795,142.46065,-3.7693412,139.92473,5.308352,142.50853,-1.0465813,124.83323,7.5438075,129.89749,5.855525,104.817696,hiphop
0.07872191436531008,0.13448663,2145.890945678912,2441.669949507938,4529.893202670785,-148.12137,4682.0854,90.56766,1364.6453,-0.2753232,613.23315,28.855238,377.3658,19.306164,255.1527,15.245031,174.60628,4.2814665,97.59764,15.519956,77.088,1.2726043,86.46025,11.129077,77.662575,8.849079,87.659615,6.3161726,73.642334,1.6312523,40.871387,hiphop
0.10742489607501933,0.25150633,2305.154160219727,2226.9679384963615,4814.935798379495,-44.338444,2313.2664,93.38644,603.71124,-22.309425,749.0294,48.852543,260.7577,-13.904015,210.32565,34.413067,130.94775,-6.3259172,140.51385,25.873785,94.23978,-12.339951,74.268715,20.430222,61.40321,-5.7629766,69.92628,11.865526,55.147083,-11.5543585,67.45468,hiphop
0.10171046401515152,0.24915487,2896.950312515822,2759.680802283589,6007.0540549538355,-74.73161,4315.8906,48.89044,1124.3644,3.8210833,754.0742,36.29552,338.2579,12.968531,268.70947,13.447174,161.59146,9.112768,163.57727,12.724714,134.52751,2.4919138,119.39674,12.091033,101.04588,8.99561,95.38589,3.9080641,80.47296,4.785855,122.82371,hiphop
0.08562104239172467,0.30026007,2566.9254687003345,2942.488198790913,5932.106021606729,-78.21304,6130.849,70.184425,1212.8799,45.89908,670.2702,42.0747,320.2054,15.084578,213.69177,10.687759,123.86695,-0.6957337,192.0274,-0.61182237,102.155876,0.36743763,116.50497,-0.3583587,102.54511,1.0923243,78.30273,-0.6734943,50.040813,-0.8149565,45.320843,hiphop
0.1221979529195669,0.18605243,2671.1443441180336,2494.6900227127685,5320.449807859629,-98.853745,5040.588,71.11214,1396.6844,-10.053336,977.1244,31.729237,529.3381,5.147713,286.07492,1.8780879,265.47287,-8.903751,220.41908,-4.2622504,177.71072,-5.9646845,176.09068,-4.2666516,156.14116,-0.6641836,146.93532,-1.8670928,126.53922,-0.5158785,90.40194,hiphop
0.0885514851604795,0.20691244,2447.017199907088,2779.59821443409,5314.679309110354,-140.10194,8676.201,77.09097,2138.4658,42.04238,682.3967,31.247862,391.93457,12.1979265,300.1003,10.21417,212.23051,3.7384353,134.14893,8.296797,104.884834,-1.5552226,109.498116,-1.76049,122.68913,3.624548,78.41834,4.591823,66.59501,-2.5488021,96.31033,hiphop
0.11600512676430781,0.1184538,2582.0374965474734,2526.1833702352374,5731.720664606293,-111.191635,1201.3176,80.62923,413.44617,-0.8914591,248.26808,50.620903,188.26965,-13.467602,215.9853,35.32002,85.835335,-14.841076,94.43615,21.189827,89.81708,-13.576959,54.324486,19.619339,63.87918,-11.766458,65.13522,16.967945,74.711365,-9.359964,56.843338,hiphop
0.09738436612215909,0.2698501,2208.65791984026,2215.035483517546,4416.6801868785515,-61.835876,19978.016,72.13108,1043.613,-16.305073,746.0278,27.443157,583.0323,5.2088065,276.9879,1.4985304,286.4888,3.9459925,134.53255,8.331701,157.48825,-2.130365,138.01923,5.8373547,95.77791,0.046645842,109.52799,-0.43664667,86.92986,-0.7864779,74.575134,hiphop
0.10510961970707657,0.065865405,2044.2141770246922,1933.5991084288332,4074.2718831569027,-214.28505,4217.7007,100.34033,1639.2616,-33.472843,632.69574,47.243874,563.38025,-8.946486,377.0801,12.985617,345.16306,-17.303013,230.9651,11.073051,176.94121,-11.7122,169.4149,8.803367,123.47769,-7.8350787,100.29471,6.2592893,86.847916,-0.11005609,98.8892,hiphop
0.12458309164733179,0.26158613,2709.1715224983186,2510.848005701867,5794.946345707656,-11.706975,1349.4054,81.97668,385.41327,-8.508629,238.55418,52.77379,232.21771,-14.69211,153.85745,31.962574,105.865746,-19.680723,115.28042,22.857765,88.28687,-14.704154,61.61095,14.509826,81.16675,-10.078541,76.666084,14.002207,66.49194,-8.07207,52.02606,hiphop
0.10350127489365817,0.26632264,2492.9547227672974,2330.1743629992484,5125.735027552204,-40.30154,4952.789,80.84724,750.1453,-25.676888,1259.1754,38.443054,291.84286,-11.072823,278.70926,24.89941,309.96506,-7.3732114,270.60345,26.759275,187.6433,-5.3060284,174.14641,16.782677,108.06337,-3.5075693,89.51739,8.458927,75.21647,-5.601727,71.806816,hiphop
0.11156375769412878,0.18449508,2693.217660121341,2937.7648619296024,5976.55684037642,-120.94079,8754.53,77.27129,1484.7535,29.06561,1168.4468,10.437188,505.79456,3.5667598,316.78668,5.368397,353.7508,5.198556,271.73538,-0.8017177,225.22986,1.3497726,191.15416,2.302974,164.02231,3.0739124,117.6813,1.1976856,120.76013,-0.6719622,70.007385,hiphop
0.07937459215487239,0.18972842,2245.0676185562293,2484.0931602339115,4816.043267836427,-111.97783,7437.5786,89.09961,1085.098,13.175455,605.1546,36.359657,402.6805,-3.2765715,260.9926,3.8778644,173.79495,0.56019145,99.38535,6.327397,107.8458,-2.188762,131.35443,2.9669955,100.934265,-1.6431162,94.27761,-0.37794462,69.001915,-3.478565,87.76179,hiphop
0.14681442744586234,0.19159333,3140.9185615263345,2849.9481075881176,6336.75704212587,-94.55956,4382.526,51.677036,1860.0059,17.531385,836.9219,28.92272,593.12714,2.053648,359.50632,3.7297475,279.02142,-1.8468498,235.23203,4.372743,168.3623,8.7706,193.31102,2.1283352,193.71432,-1.3841964,112.572914,4.6820245,104.96438,4.0688467,98.7003,hiphop
0.10665716538573086,0.1904764,2240.289987222754,2193.9809559449823,4728.4366050065255,-44.72337,1259.0406,101.1937,333.5962,-26.262499,198.0921,52.928112,97.98023,-11.715427,141.67947,26.94475,71.07929,-13.282813,87.37357,20.712086,61.048676,-17.486721,50.558033,11.862877,44.8393,-10.666725,47.23724,8.381839,40.870564,-15.426937,37.06045,hiphop
0.12817024059841453,0.27054507,2858.1926146109076,2639.930294665962,6048.0988752537705,-59.565933,6875.6304,63.92967,1022.02106,3.4871771,754.59674,45.23575,432.8068,-1.1528605,391.8273,28.24374,225.10149,-13.17086,211.75526,23.591469,155.13828,-6.6232295,148.09875,16.47062,118.80797,-7.272898,102.874344,14.477061,108.33264,-5.8007736,97.77084,hiphop
0.17229266362142304,0.15472177,3212.057081839573,2833.5391106656207,6310.635751250725,-79.728584,8500.445,62.312958,1490.9863,-5.1254997,937.5108,18.232166,552.17645,12.871769,299.69965,-14.090276,395.86182,4.9098263,228.51938,1.6790174,216.57367,-5.7725415,145.32881,0.8208758,137.70021,-3.799455,99.83375,2.015118,83.911125,3.4152286,82.93785,hiphop
0.14572457463263727,0.16548869,2677.2014312905194,2337.2949947868146,5366.388973227233,-113.53241,4874.289,68.488365,1635.1359,-15.747563,729.18207,56.377026,582.9181,-8.1818695,376.99957,27.015606,291.52377,-12.375523,222.78896,20.661098,132.54202,-12.668298,136.9019,15.433941,112.05999,-10.997762,112.27839,14.044761,98.81731,-12.502289,102.72848,hiphop
0.10013617495649652,0.22584656,2470.3099575217398,2410.202245371045,5255.716969076276,-64.75484,5821.9175,88.22647,750.61084,-10.355253,991.0015,41.795155,464.1774,-2.5577834,266.2985,22.908054,195.89415,-6.4950094,224.7035,16.630516,117.10667,-5.8023963,148.96928,13.089849,89.87828,-6.9133735,89.07403,3.0193229,65.34461,-9.770439,65.56088,hiphop
0.1075113743474478,0.24696118,3185.160631320678,3285.5638334884216,7471.421952037413,-78.8339,3215.891,51.52047,1039.3524,42.24673,298.19827,30.081593,241.02629,20.089994,225.7719,6.973851,109.22612,8.016349,115.76242,6.873313,121.08139,-4.630009,112.22632,3.6502495,98.05392,3.6282666,90.62788,4.323653,70.439156,2.5973763,73.070595,hiphop
0.09415142534319412,0.20370935,2095.493684451654,2241.001468555677,4581.942543684745,-74.21386,2634.6091,104.603294,672.7136,-8.38985,544.26465,49.65144,280.77917,-9.374008,164.55537,21.451525,137.84422,-16.336187,144.37323,18.77991,104.23649,-13.071929,80.86255,18.470474,67.09097,-14.949953,63.95688,6.8847446,61.13777,-15.329198,50.568577,hiphop
0.12721671379543698,0.106190525,2607.8596297145214,2391.9552710738562,5534.641062300609,-114.3208,1587.1997,80.860405,366.6393,-18.20416,393.89926,50.670105,196.4289,-14.925235,197.29134,29.262064,86.78191,-20.069794,98.99375,18.574259,81.21029,-17.683846,67.02601,16.68106,59.02527,-11.426418,56.973705,16.29898,58.762688,-4.461121,63.23722,hiphop
0.08725355580529776,0.19884692,1976.8724759558752,2110.123008273574,4277.396769866589,-67.06469,1958.5023,112.4042,319.1294,-23.642937,296.94708,44.273914,166.43597,-18.864435,131.41238,23.873178,98.038246,-13.402471,156.41234,20.14637,83.44675,-10.644619,70.79782,20.617966,66.44483,-7.5052657,89.329414,14.423792,74.27125,-9.388905,84.69675,hiphop
0.1385510319992266,0.1135739,2629.0449785113356,2350.8161857462896,5411.5703963348315,-105.535225,2076.676,76.67295,342.67722,-24.781746,400.24612,55.209595,201.1985,-8.259847,218.95802,28.897642,127.5792,-15.744415,143.7281,26.299292,106.89114,-8.478251,94.97098,20.452374,81.60156,-8.147398,87.38328,13.909218,79.747314,-6.5623593,69.78725,hiphop
0.11533292717889908,0.16663784,3127.2664007991543,2853.6647964825183,6389.138429974198,-72.31159,2670.3877,57.15118,1064.9087,5.8386006,562.0204,25.909649,242.77893,6.706988,122.65896,11.402708,133.47124,5.0632772,113.00021,10.026865,115.24539,0.9482095,75.961205,8.561545,79.62945,-1.6964638,49.789234,6.059217,54.03028,0.21398929,56.284737,hiphop
0.12088227474864656,0.27175093,3297.9029244411563,3138.9490189367016,7079.552627882105,-59.285686,3871.508,36.266666,934.71014,39.83191,578.5932,49.966923,392.62787,10.147771,276.82922,16.897055,127.95517,9.780291,156.04713,4.4464784,124.64745,2.4262033,111.10523,1.7045094,94.94425,2.370553,104.053566,3.9136555,71.44071,3.1900172,58.90837,hiphop
0.13644361938854488,0.21307458,3084.823804546642,2970.61795564429,6779.025674825852,-25.108788,1381.5845,60.825592,532.1106,-4.1871734,367.40656,14.848391,382.26895,6.795023,124.48541,6.098334,134.23607,15.451298,127.995766,3.7847345,147.98552,5.659809,92.65816,10.247507,74.253746,0.86333096,72.35854,4.1838894,68.001785,0.9262048,63.53253,hiphop
0.053872942647911835,0.18021424,1717.3394378748421,2052.4764667682657,3685.6916600203017,-153.54395,5123.2036,92.79628,495.6191,-15.853931,689.9088,57.933193,353.7587,8.580764,266.12924,18.46157,123.10883,13.279118,125.50022,11.165099,88.0035,7.6186676,70.12453,12.968202,99.875336,5.6574025,66.093994,7.0170255,55.382202,2.8851962,59.15451,hiphop
0.1575562373114849,0.10344428,2735.685144773171,2295.5018679407126,5419.747351272476,-92.6457,1416.0918,77.41155,362.69464,-32.758095,295.69156,54.586475,137.01932,-13.199568,86.62032,33.6607,82.68819,-12.074936,79.66361,28.02354,68.19639,-11.95462,60.094723,18.832197,51.011105,-6.661866,46.75429,13.044241,29.860003,-7.011974,32.962875,hiphop
0.11600965837683681,0.14012909,2397.1443316338414,2346.275923200658,5283.620203288138,-81.904236,2106.2202,94.720695,427.31458,-16.211037,264.41458,40.537342,172.03973,-12.241579,121.427055,28.193031,131.40442,-20.108301,74.686646,18.112103,60.194523,-14.630498,45.98412,14.179908,80.22067,-7.273159,85.9909,13.656333,47.55096,-8.495124,51.81364,hiphop
0.08233033642691415,0.109974444,2595.994967867747,2881.8281456296077,5859.520974568591,-146.45955,4865.854,81.55766,1184.648,31.96333,489.93683,22.411772,212.92827,5.0775967,177.51096,13.6172695,114.93276,6.4876943,105.09743,8.408618,98.07928,4.435405,82.830086,4.9975214,67.73757,1.8295834,51.926285,2.8662937,38.34251,4.52971,46.83372,hiphop
0.1095162352571539,0.19083652,2448.908553270967,2508.0552309058653,4929.937758301914,-144.11633,8397.253,73.39045,2309.2505,4.6577067,1856.9414,24.017292,616.85046,12.901474,457.27756,14.00732,288.61227,8.624697,179.63086,6.8996315,174.36714,-1.2319992,157.04582,-0.85806054,134.24287,1.1545573,112.550415,2.5797813,102.60064,-1.1144274,127.7132,hiphop
0.061756110913825754,0.1363637,1846.32383638541,2233.069353886014,3875.1690673828125,-154.78532,4977.1865,113.06958,1637.5378,-3.8357592,585.34875,18.290533,323.82263,13.331172,163.88654,8.434422,146.54576,8.840065,127.2593,11.33439,113.96371,8.993482,120.351326,10.143328,73.949066,6.199292,65.64801,9.774344,76.165726,9.39089,41.093643,hiphop
0.10707709481341841,0.10891521,3079.2339737601815,3220.9111449688935,7003.6118651210845,-144.92162,6565.4355,66.675064,1117.0688,44.269444,641.66437,22.51216,456.32907,6.504938,226.70355,8.847097,126.1656,11.890135,135.99641,5.838831,89.46046,3.0452945,78.48589,6.454954,96.390335,3.565836,77.90058,2.5241907,62.85627,3.829879,56.730194,hiphop
0.051442110160479504,0.2247038,1811.510320100113,2279.639247744241,3890.7900073412125,-113.62307,3846.9644,87.05369,514.83856,-0.6411241,505.45312,52.26165,175.36679,19.37811,137.02994,19.67521,93.11757,15.385646,84.56873,13.70334,69.0327,6.950014,38.490643,9.077205,52.420704,7.971615,42.203396,4.4166307,57.688595,-0.15431152,64.423775,hiphop
0.07539659162316319,0.17348304,2025.649761830973,2272.737037431509,4603.509054161833,-100.64651,5405.9175,110.216705,854.374,1.029012,430.9745,38.75422,271.56287,-14.4976225,161.22215,20.640644,153.56938,-18.037573,191.15414,12.566877,113.47777,-14.129198,107.18769,15.096192,121.75401,-9.243369,82.18818,11.397925,57.110615,-9.508858,60.612602,hiphop
0.11039989970030936,0.20773114,2432.633895056764,2247.3131091664304,4919.146176225348,-88.14143,4404.592,77.38236,674.8349,-19.072306,577.3111,51.598656,331.08026,-11.7594,217.43121,22.234468,209.38171,-4.727124,213.48965,20.125822,132.40285,-8.3214035,121.058365,14.612495,96.44406,-3.8051758,99.671585,8.59063,90.90522,-11.454931,89.95223,hiphop
0.11452140129543696,0.15451379,2774.064292349821,2700.4561048453725,5745.168508011891,-83.25371,2499.862,67.73527,1095.0714,1.2410198,778.0281,29.653978,378.25525,12.586732,409.41638,5.6169643,281.8592,6.208773,133.53796,8.087189,92.24166,-4.7669544,184.58763,7.666657,103.2458,-1.1727865,92.73862,4.248984,55.46716,1.9444281,57.93517,hiphop
0.1693078753591954,0.22744754,3191.9170162946484,2735.4354317870484,6355.537277747845,5.626782,997.5488,53.15753,299.5033,-9.091201,235.84506,26.983356,145.74945,0.5944695,164.41617,15.572928,74.65515,1.6008064,103.86652,7.68756,62.410088,4.9796963,68.250984,8.549695,66.33592,3.3433354,42.253887,8.50685,47.35831,1.0881997,37.681725,hiphop
0.13885955928557617,0.17854476,2517.7936351466747,2163.294065311931,4926.498774198811,-63.147476,3960.298,86.30365,619.40906,-37.95675,807.6817,39.569443,381.7366,-16.530735,326.39072,21.098026,181.05254,-12.261162,213.56462,13.075491,96.29953,-12.380371,108.66887,16.627066,92.48539,-3.9949172,90.64106,8.840082,70.580315,-6.322553,72.875244,hiphop
0.10070602523201856,0.11897815,2538.6441653895045,2341.339361743686,5353.532335321201,-129.85645,1936.1067,72.016136,409.21143,-23.281464,400.43155,63.21336,279.6137,-6.884146,178.50923,34.399254,138.8853,-12.2047,125.601364,30.490248,75.35058,-7.5962553,90.99653,20.596848,56.313335,-6.210491,64.90546,14.676088,61.549423,-2.9494553,69.26275,hiphop
